10/11/2007	0,003611	
10/10/2007	0,002819	
10/09/2007	0,003935	
10/08/2007	0,003938	
10/07/2007	0,003422	
10/06/2007	0,004159	
10/05/2007	0,003741	
10/04/2007	0,004346	
10/03/2007	0,003189	
10/02/2007	0,00466	
10/01/2007	0,003992	
10/12/2006	0,003751	
10/11/2006	0,004345	
10/10/2006	0,003991	
10/09/2006	0,004908	
10/08/2006	0,004221	
10/07/2006	0,004408	
10/06/2006	0,004358	
10/05/2006	1,003323	
10/04/2006	1,004544	
10/03/2006	1,003193	
10/02/2006	1,004798	
10/01/2006	1,00474	
10/12/2005	1,0044	
10/11/2005	1,004571	
10/10/2005	1,005109	
10/09/2005	1,00594	
10/08/2005	1,004423	
10/07/2005	1,005466	
10/06/2005	1,004999	
10/05/2005	1,004474	
10/04/2005	1,005107	
10/03/2005	1,00343	
10/02/2005	1,00435	
10/01/2005	1,004872	
10/12/2004	1,003615	
10/11/2004	1,003577	
10/10/2004	1,004198	
10/09/2004	1,004476	
10/08/2004	1,004423	
10/07/2004	1,004231	
10/06/2004	0,004016	
10/05/2004	0,003342	
10/04/2004	0,004248	
10/03/2004	0,002925	
10/02/2004	0,003749	
10/01/2004	0,00437	
10/12/2003	0,004246	
10/11/2003	0,005687	
10/10/2003	0,005838	
10/09/2003	0,006514	
10/08/2003	0,007944	
10/07/2003	0,006642	
10/06/2003	0,007127	
10/05/2003	0,00666	
10/04/2003	0,006257	
10/03/2003	0,006592	
10/02/2003	0,007356	
15/01/2003	0,006084	
10/12/2002	0,005116	
10/11/2002	0,005241	
10/10/2002	0,004486	
10/09/2002	0,004953	
10/08/2002	0,005128	
10/07/2002	0,004052	
10/06/2002	0,004573	
10/05/2002	0,004829	
10/04/2002	0,004228	
10/03/2002	0,00364	
10/02/2002	0,005063	
10/01/2002	0,004454	
10/12/2001	0,00439	
10/11/2001	0,005386	
10/10/2001	0,004097	
10/09/2001	0,00591	
10/08/2001	0,004913	
10/07/2001	0,003927	
10/06/2001	0,004297	
